0	2420.4224258539525
1	1720.1085454151157
2	1715.7480145246325
3	1716.6737540605307
4	1714.3363170155262
5	1887.1574617305102
6	2229.561470347474
7	1715.7421421017311
8	1715.917989046954
9	1715.6975257850488
10	1715.939035694348
11	1715.2703248193102
12	2402.8373323053816
13	1716.0384829964855
14	1714.5948810767866
15	1716.6216195562406
16	2401.6215128934728
17	1715.5823774954679
18	1715.488285297614
19	1715.7099445787646
20	1715.5102984725102
21	2402.233355369984
22	1715.8178239073186
23	1715.4827930228632
24	1715.2931864879004
25	2402.2777153996135
26	1715.8552240075612
27	1715.642682047656
28	1715.7376356205548
29	2401.657203070428
30	1715.871099060571
31	1715.581026977683
32	1715.622187611184
33	2402.2469625812914
34	1716.3196705055395
35	1715.2329266760769
36	1715.223172661142
37	1716.4951543400643
38	2401.0722133993327
39	1715.18239932277
40	1716.0815991426603
41	1715.68430483694
42	2402.3791162418934
43	1715.9631249722165
44	1726.5366147193436
45	1715.99900018642
46	2401.1820950848896
47	1712.1336056708485
48	1717.4348825192005
49	1716.3457871092685
50	2403.5942363226864
51	1715.210860098866
52	1715.7954798456387
53	1717.2382235035946
54	1714.2672041182348
55	1715.7740043896324
56	1716.2231259293112
57	2402.7542444344804
58	1715.4083968490165
59	1715.6558350748553
60	1715.6065963571739
61	1715.4179965893961
62	2401.5957700107515
63	1715.6355001089785
64	1715.9765723229316
65	1715.624771043747
66	2400.8352115687817
67	1716.4774460836927
68	1715.545897443884
69	1716.0401926580084
70	2401.8107888752434
71	1715.3739654533051
72	1716.408582993119
73	1715.4773377792649
74	2402.2573005847066
75	1716.120999926045
76	1715.3963927005714
77	1714.908558434705
78	2553.2827414466724
79	1715.8188131022393
80	1715.4945007250537
81	1714.6645344914425
82	2401.9520242534018
83	1715.98565344213
84	1716.2400917266973
85	1717.015387504348
86	2408.5446947224405
87	1715.6355118825993
88	1716.0900065555816
89	1715.6586069917387
90	1715.3387704187824
91	2401.9850443626733
92	1715.5820310361573
93	1715.831655916697
94	1715.5318127346882
95	2401.8095480178035
96	1715.8425187931255
97	1715.8386022872087
98	1715.3608285174766
99	2534.792441096491
100	1727.8010036412952
101	1717.9233644203837
102	1715.8746321242002
103	1887.160777041793
104	2231.588003614603
105	1716.4178690195088
106	1715.3877247303358
107	1714.9296693966128
108	2403.23277301049
109	1714.7175246710938
110	1715.3713256074757
111	1717.2382015974279
112	1715.0492816667008
113	2403.372577203022
114	1714.978274312225
115	1715.9454310565773
116	1714.3293895208583
117	2402.532822667954
118	1715.243543245511
119	1716.111932520188
120	1725.7348414883882
121	2402.1871197972036
122	1714.9833129379676
123	1716.381141318507
124	1715.5907833812391
125	1715.6155036883008
126	1716.252390456398
127	1715.6062095227592
128	2401.572483005983
129	1716.122177955368
130	1715.9161450292208
131	1715.7725425439648
132	2402.261114056141
133	1715.4186961017406
134	1715.825029242683
135	1716.1736055604265
136	1715.0836109434636
137	1716.0555124542336
138	1715.893527531953
139	2401.814859932662
140	1715.156286172799
141	1716.2977779469275
142	1715.3001957507443
143	1715.9838950930362
144	1716.1138459569886
145	2402.9610734007892
146	1714.6792198691617
147	1715.3475320516286
148	1715.7948927372734
149	1714.0558746445238
150	1715.6545046252122
151	1888.4951452268904
152	2230.410594923663
153	1715.7450656919518
154	1715.3755006030558
155	1715.3928061175877
156	2403.6356329097257
157	1714.8107913097972
158	1716.0452779115321
159	1716.2548815302746
160	1716.1702261009652
161	1714.9680038762508
162	1887.3352432316283
163	2244.372343713264
164	1715.3917047554526
165	1715.2519928846407
166	1715.5190500856932
167	1715.7200018644678
168	1715.4708416451078
169	2401.8050178394756
170	1717.0515880800658
171	1714.7140753374856
172	1716.0566230827835
173	1714.5982308160158
174	2402.203529335466
175	1716.2463058705425
176	1716.7877503823217
177	1714.1088255311363
178	1715.222928896247
179	1715.667276017762
180	1715.5153049090143
181	1845.1179936241053
182	2230.6862871311614
183	1382.9992438407496
184	2014.451473425205
185	1679.8069581969787
186	1712.8604539601984
187	1701.7695286428545
188	2389.3294699195626
189	1681.4865294530534
190	1722.6775112609153
191	1722.968162388084
192	2422.79014610352
193	1717.124298848752
194	1717.7529991351428
195	1716.4959405964655
196	1887.8821322905892
197	2229.5355627420818
198	1716.2099103441547
199	1610.0700708291076
200	1728.7780377136603
201	1714.5769096301178
202	1715.1717566136385
203	1720.8180792288997
204	2417.3960223366257
205	1683.8683294291018
206	1679.31740288447
207	1691.4881272756859
208	1680.9505955815916
209	1686.4877451194534
210	1848.6584087137162
211	2190.354104173166
212	1690.564963503985
213	1683.672023491454
214	2017.5789773220358
215	1682.7141457623318
216	1693.718111636531
217	2373.1697171256283
218	1715.808812725269
219	1669.933419048439
220	1680.8497069089399
221	1682.686427997616
222	1732.249828882051
223	2401.1028163347155
224	1713.7084672628498
225	1707.0084463479836
226	1714.347291560397
227	2353.418147936226
228	1712.2365174489983
229	1697.4158725047853
230	1706.6282563614227
231	1692.5258976567732
232	1683.4258213874382
233	2520.775920641119
234	1687.543113481274
235	1684.3605947879396
236	1686.2345400561194
237	2024.1477901166013
238	1707.9673955036244
239	1884.7455854155287
240	2396.3111083332337
241	1707.668704648265
242	1683.2424843497045
243	1687.3856357762052
244	2369.875585213976
245	1711.2210257547306
246	1689.2417190326537
247	1682.0224406379944
248	1848.6345040108872
249	3044.1118848444157
250	1761.4852121755384
251	1772.3488140740062
252	2882.076459253026
253	1671.280566411102
254	1706.8283108112428
255	1682.170748904039
256	2692.7157807406634
257	1751.6857660107298
258	2774.251351779899
259	2241.1028402377146
260	1793.5014868852709
261	1678.5814327112269
262	2516.9799615228458
263	1680.745337142066
264	1706.351272367789
265	1690.9483869122178
266	1680.9499381990704
267	1677.7249979234798
268	1700.1713937924446
269	2521.5374673278266
270	1680.3417268889866
271	2064.6558344571936
272	1679.6221699334617
273	1683.0268626850032
274	1678.7038043015834
275	1712.8929508199587
276	2389.2440618950486
277	1728.215122607121
278	1683.2298208411248
279	1712.5856031644473
280	1710.4628947832782
281	2388.082945984817
282	1707.208700339573
283	1706.4777092285353
284	1700.8526225578692
285	2729.2836758909584
286	1683.9357549988408
287	1710.8765376194922
288	1712.8232317046632
289	1706.2810592634937
290	1720.693612374624
291	1709.960317615189
292	1877.7351089597105
293	2388.737196547782
294	1711.7489532004686
295	1705.8557921644258
296	1723.9758552591347
297	2539.5582833763197
298	1715.210027672777
299	1509.5180161333196
300	1706.583279206574
301	2589.0790416781083
302	1681.7339285723804
303	1708.8019792701025
304	1708.6973174547984
305	2370.0260633023745
306	1706.4710647514212
